text,par_id,label
"The biggest category for Fave is currently restaurants , which contributes about 70% of all transactions . Beauty -- which encompasses spas , facials and manicures/pedicures -- is another fast-growing category , seeing how 70% of its users are women .",4165,0
""" As long as we do not see our women and children we will never release these women and children , "" Shekau said .",4166,0
IOM Yemen implemented two other projects for capacity building and humanitarian activities targeting migrants and conflict-affected Yemenis with another USD 2 million of Japanese funding in 2015 .,4167,0
"Carlos FranciscoManatad won Best Editing and was cited for "" precision and a relentless rhythm that maintains the momentum of a hopeless search for a missing child . """,4168,0
This comes after Maendeleo Ya Wanawake Organisation Chairperson Rahab Muiu was forced to lock herself in the office weeks ago after a group of angry women attempted to eject her accusing her of mismanagement and dictatorship .,4169,0
"WASHINGTON ( Bloomberg ) - Former White House strategist Steve Bannon said conservatives are unhappy with the way President Donald Trump ended an Obama-era initiative shielding immigrants brought to the US as children from deportation , but saved his harshest criticisms for the Catholic Church .",4170,0
"Children from poor families are sent to better-off families or local dons with the intent of a chance at a better life are highly vulnerable to prostitution and forced labour , including domestic servitude . Other at-risk children include those involved in street vending as well as those engaging in begging .",4171,0
"BERLIN ( AFP ) - German authorities on Saturday ( May 14 ) reported an increase in the number of arson fires at shelters for refugees who flooded Germany last year , raising concerns about anti-migrant violence .",4172,0
"Why should this even be an issue ? I thought our concern should rather be , whether we are getting value for money which , of course , was conspicuously lacking in the previous government . Okay , let 's even assume without admitting that their argument against Nana Addo 's appointments is without blemish , I ask , did Ghanaians go to the polls last December to vote for a certain ' lean something something ' ? Was that why Ghanaians voted against John Mahama ? I thought we Ghanaians voted against hardship , hopelessness , legendary corruption and arrogance of power , which were the hallmarks of the erstwhile Mahama government .",4173,0
"They will say things like , "" You know , there 's nothing I can do , my father has no money to take me to college , "" and they think it 's they are unable to do anything about it . Feeling helpless and hopeless comes out very clearly for a depressed person .",4174,0
"Relationship specialist Elsie Godwin says , "" I am a hopeless romantic and I believe love is all about actions and expressions . If I am in a relationship , then I will initiate romantic gestures , no matter how big or small , to reassure my partner of how fond of him I am . This means that I do not need a particular day to show him how much I love him . However , I will not pass on an opportunity to show him even more . So if I do not get a gift from my man on Valentine 's Day , I will be extremely hurt . """,4175,0
"I have made the comparison before , but I think that it is worth repeating -- the ANC is in need of a reformation . It needs to be saved from itself . People should not seek its destruction , but rather rebuild it . The last thing anyone should hope for is its implosion . That would be a pity . So much of South African history is intertwined with the ANC -- John Dube , Albert Luthuli , Oliver Tambo , Walter Sisulu , Nelson Mandela and the year 1994 .",4176,0
"The Word of God is truth that 's living and able to penetrate human souls ( Heb. 4:12 ) . Consider how powerful Scripture is : it can change hearts , save lives from eternal condemnation , and give hope to the hopeless .",4177,1
Md Shahriar Alam spoke to the media about the government position after accompanying a European Union delegation during their visit to a refugee camp in Cox 's Bazar on Monday .,4178,0
"Nine educational institutions -- seven in Patuakhali and two in Gaibandha town -- are in a vulnerable state as cracks have developed in their walls , roofs and pillars . The seven risky educational institutions in Patuakhali districts are AKM College in the district town , SKJB High School and Charipara Government Primary school in Kalapara upazila , Uttar Kalaiya Government Primary School in Baufal upazila , SA High School , Begum Arafatunnesa Girls ' School and College and Model Government Primary School in Dashmina upazila , reports our correspondent . AKM College authorities on Thursday locked all rooms on the second floor of the three-storey building after cracks were detected in the roof , walls and pillars .",4179,0
THE Penang Island City Council ( MBPP ) took action against 243 able-bodied drivers who parked their cars in designated parking lots for the disabled between January and May .,4180,0
""" All the refugees were smiling and hugging each other . This nightmare is going to end finally , but the main question is when and how and how we get out of here , "" he told Reuters .",4181,0
"Although each of these incidents has its unique backdrop and perpetrator , taken together they encapsulate the major disturbing trends that have spread global fear and loathing this year - shocking strikes fanned either directly or indirectly by the Islamic State in Iraq and Syria ( ISIS ) , unimpeded atrocities in the war zones of Syria and Iraq , and reactionary right-wing populism and anti-immigrant politics in the West .",4182,0
"Mayor of Portmore Keith Hinds said Portmore is largely an immigrant population of persons who have chosen to make the community their home . He said in comparison to Kingston , Portmore now represents the largest block of young people in Jamaica and the Caribbean .",4183,0
Columns <h> Prison : The birthplace of hopelessness,4184,1
Jonah 2 : There is no way out for Malaysia . The country is financially dead and the people deserve what they get for not having the guts to die in battle since the election system is hopelessly rigged .,4185,0
"The Costa Allegra , a sister ship of the Concordia which claimed at least 25 lives , is now drifting in the vast expanse of water in the Indian ocean after fighting off a fire that has disabled the ship .",4186,0
""" All our attempts at reform are hopeless unless we vote to leave , "" he added . Grassroots Out , which is also calling for the UK to leave the EU , held a series of nationwide events on Saturday .",4187,0
"All sides at the summit said the toughest issue remained Britain 's drive to restrict welfare benefits for migrant workers from other EU countries , with east European states fighting to preserve the rights of expatriates already working in the UK and elsewhere .",4188,0
The refugees have settled temporarily in Yalda and other nearby towns controlled by armed groups that have reached truces with the government . These groups have strong leaders and civilian committees that co-operate with UN agencies .,4189,0
"Most , and I 'm stressing most , do have the power and capabilities to change their life , and try to lose weight , so they might no longer be termed obese . I 'll never by able to lose the ' title ' of being disabled , despite the fact that it does n't define me . Being obese can be an affliction , but , and a lot of people are n't going to like me for saying this , I think that it can be a self-inflicted one .",4190,0
"Paul Smith , president of U.S.-based Chartered Financial Analyst Institute , a membership organization of global investment professionals , told Xinhua that the initiative could stabilize countries in the Middle East like Syria and Turkey plagued by an ongoing refugee crisis , something that would undoubtedly benefit Europe too .",4191,0
MOSCOW -- The International Paralympic Committee says Russia 's ban from disabled sports should continue because it is sidestepping allegations of a major doping cover-up .,4192,0
"Thousands of homeless Iranians huddled against the cold late on Monday , a day after at least 450 people were killed in Iran 's deadliest earthquake in more than a decade , Reuters reports , citing state television ....",4193,1
"The YMCA , which offers extensive settlement services for immigrants in Fort McMurray , has suspended all its Wood Buffalo operations after a massive wildfire forced more than 80,000 residents to flee the northern Alberta city last Tuesday .",4194,0
"RE Medical insurance is another pillar of Rwanda 's health strategy for universal health coverage . The aim is to reduce out of pocket expenditure which can have a catastrophic effect on poor families like Chantal 's . A community based scheme has been rolled out nationwide and according to the minister of health by June 2012 over 90% of the population had been enrolled with another 7% covered by civil service , military or private insurance plans .",4195,0
"Jihadists are being blamed for the killing of dozens of Tuaregs , including women and children , on Mali 's northeastern border with Niger even as the second such attack in two days stoked fears of widespread unrest.Former Tuareg rebels and tribal leaders said two massacres near the town of Anderamboukane by gunmen on motorbikes left 12 people dead and taken the number of dead to 43 deaths in two day ...",4196,0
"Hazel Williams , a previously healthy , independent woman who travelled the world through her work , is among a growing number of vulnerable patients using an EU scheme to travel abroad for routine surgery that should be available on the NHS .",4197,0
"It is clear from the pronouncements made by both parties that not a lot of thought preceded the promises they are making and Kenyans are likely to be disappointed . In retrospect , the implementation of free basic education Kenyans reminds us that haphazard decisions have serious ramifications on the education sector and vulnerable members of society .",4198,0
""" I came from a very poor family , a very hopeless situation . Like my father , I , too , was a fisherman .",4199,0
"Feeling a pressing need to safeguard the vulnerable , the filmmaker came up with an idea to race against the extinction of endangered species in his latest production .",4200,0
"Johannesburg - Strong winds , severe rain and flooding around Gauteng have left people on the East Rand homeless and have even brought Johannesburg 's art scene to a halt .",4201,0
"Denouncing the JIT Probe , Maryam said the probe was launched into Panama Papers Leaks which resulted in emergence of an Iqama ( a work permit to immigrants in the Gulf countries ) .",4202,0
"My question is why western countries including USA make their country fortresses and passed different laws to prevent refugees ; even immigrant and at the same time they suggest us to shelter Rohingays as refugee , although we are a populous country with small land ?",4203,0
"In the movie , James and Nadine play high school sweethearts whose romance ends abruptly when James ' character decides to end it without much explanation , sending Nadine 's character looking for answers and pining for closure or reconciliation . She finds an outlet for her pent up emotions with the fiction stories she writes for her school paper , and finds a shoulder to cry on with her best friend , a spirited , happy-go-lucky , even more hopeless romantic girl played by Shy Carlos . Likewise , James ' character finds a helping hand in his best friend , played by AJ Muhlach .",4204,0
"In 1953 , UNICEF launched its first efforts to improve access to water , sanitation and hygiene for children and families in need , and it has expanded that work with many partners over time . Between 1990 and 2015 , 2.6 billion people gained access to improved drinking water sources and 2.1 billion gained access to improved sanitation facilities .",4205,0
EU puts Athens under pressure on refugees,4206,0
"Choi was one of thousands -- the homeless , the drunk , the unlucky , but mostly children and the disabled -- who were forced into facilities for so-called vagrants in the 1970s and ' 80s . The roundup came as the ruling dictators prepared to bid for and host the 1988 Seoul Olympics , which they saw as international validation of South Korea 's arrival as a modern country . So they ordered police and local officials to "" purify "" the streets .",4207,0
""" The Philippines ' sudden move toward nuclear energy is baffling given that ( we are ) less technologically equipped but similarly vulnerable to environmental disasters as Japan . Japan is a developed country yet it has started to move away from nuclear power , "" Arances said .",4208,0
"The Halberg AllSports Activity Fund provides grants to physically disabled young people ( under 21 years ) to help overcome the financial barriers that prevent them from participating . The grants help pay for sport equipment , lessons and help at school camps .",4209,0
"Brethren ! When you feel deep emptiness , dry , lost , weak , disappointed , despondent , discouraged , and hopeless ; when divorce is looming , job is lost , abandoned by friends : go home to the Father , He is ready to "" fuel "" you up !",4210,0
""" Put your political views aside and understand that BR1M is to help those in need . And if anyone argues that BR1M is sourced from taxpayer 's money , well then see it as a form of charity or alms giving .",4211,0
"Sri Lanka 's "" News1st "" broadcasting channel has uncovered widespread poverty and homelessness in much of rural Sri Lanka . An unique programme commissioned by the Chairman of the Capital Maharaja Group , owners of the Sirasa , Shakthi TV and TV1 channels , initiated a programme Gamm Madda "" or Door to Door campaign in which all members of the News 1st team went off in different directions of the island . Their quest : to listen to the problems of the people .",4212,0
"ABOUT 28.5 million Latin American and Caribbean people live outside the countries where they were born , 70 per cent of them in the United States , while a majority of the immigrant population of 7.6 million people originated from other countries in the region , according to a new study by the Economic Commission for Latin America and the Caribbean ( ECLAC ) .",4213,0
TV Network uncovers abject poverty &amp; homelessness in rural Sri Lanka,4214,0
"With the busy schedule that india have to maintain the icc rankings and fulfill the agreements by BCCI with broadcasters , sponsors and IPL franchises . Just 15 players make millions for BCCI which is normally made by 100s of workers in factories . Zaheer 's famous breakdown in England is no distant past . Factories have shifts but these indian players have to be out there in the middle almost throughout the year because other shift might not be having big names like dhoni/kohli . On top of that they have to play the top teams to enhance their ICC ranking and hence the market value which puts the players under great stress resulting in breakdown and hopeless performance with bat and ball .",4215,0
"As word gets out about the rugged wheelchair , demand for it is growing . There are , after all , 650 million people in the world with disabilities , according to the World Health Organization , and 80 percent of them live in the developing world . Moreover , WHO reports that 20 percent of the world 's poorest people are disabled .",4216,0
"Area Governor Ali Roba , welcomed the initiative saying it would curb entry of illegal immigrants from Somalia . Roba blamed locals for facilitating terrorists , and asked them to cooperate with security agents in fighting the vice . "" No terror attack will succeed without the support of the locals .",4217,0
""" We need to grow the economy in a way that we are helping those that are struggling -- families that are going to difficult times , and those that are in vulnerable situations , "" he said .",4218,1
"Some had wanted him to lose because their favourite ' son ' Barrack Obama had endorsed his opponent , Hillary Clinton , while others were troubled by the man 's unsavoury comments about immigrants and how he will deal with them once he becomes president .",4219,0
"The women that Woollacott selected for her analysis were fundamentally different to those I have recounted before . They were well educated , intellectual and partly feminist activists . They knew where they were setting off in the mid-way of their journey to London , particularly Colombo or Durban . Their interpretations were more sophisticated than those nurses . For example , the well-travelled feminist activist Bessie Rischbieth was one such person who set foot in Colombo in April 1913 . Her routine was different to many others who usually went to tourist spots or bazars . She said ,",4220,0
The Government has come in for strong criticism in recent years for its use of hotels and unsuitable accommodation to house homeless families .,4221,0
"This is because both the musical and the graphic novel on which it 's based are "" carved by creative women-geniuses , Lisa Kron and Jeanine Tesori and of course Alison Beschdel . The story is also told from the point of a woman and she is a lesbian , which appeals to my inner social and gender-conscious outlook , "" he says .",4222,0
"Leonard , a two-time NBA All-Star and the 2014 Bill Russell NBA Finals Most Valuable Player , will travel to Beijing to host a basketball clinic for select migrant school students as part of NBA 's celebration of its 30-year partnership with CCTV . He will also meet fans at NBA 5v5 , the league 's five-on-five tournament for elite players in China , and visit Tencent 's broadcast studio in Beijing .",4223,0
"The focus of having these whistleblower characters in the film rather than just telling the stories of the refugees was an interesting choice . Why did you go that route ? The asylum seekers and refugees in the film tell a huge part -- if not almost all of the story -- and I wanted to tell all of that aspect , but I really feel like the whistleblowers are , as always in theses situations , the heroes . Most of them are pretty damaged . Almost all of the ones I spoke to in the film had suffered some form of PTSD from their time at the camps . They were completely ill-equipped and had no idea what they were getting into .",4224,0
"Like many in Sao Paulo 's army of the homeless , she sees her squat not as something illegal but as "" a real fight for housing . """,4225,0
"If , however , he is found to be incapable of working for pay , then what you said of his parents becomes relevant . You see , the same Maintenance Act provides that every grandparent has an obligation as much as he/she is able , to maintain his/her unmarried minor or disabled grandchild , if the grandchild 's parent(s) have failed to do so because of death , physical or mental infirmity or disability .",4226,0
"We have done a great deal of work but the biggest thing we have done is to make the ministry a powerful tool for the protection of women ... Over the last four years , every time somebody comes up with a good idea or proposes an area in which women need help , we have adopted it immediately . We have been doing two things -- policymaking , which also pushes other ministries , and looking at individual cases of suffering . For me , both components are equally important .",4227,1
"It appears that your browser has JavaScript disabled . To get the most out of the AFL website , we require you to have JavaScript enabled . <h> Pies to review injury management practices",4228,0
""" I have my parents back in my hometown and I must go back and have the family reunion , "" said Ma Xijie , a migrant worker from Sichuan province who was travelling back home by train with his son and wife .",4229,0
"The Savar Memorial hosted thousands of people who came to pay their respects to the martyrs of Liberation War where Saddam Hossain , a physically disabled student also went and patiently waited in line to lay a wreath .",4230,0
"MYTILENE , Greece -- Two migrants have been found dead on a boat that arrived on the Greek island of Lesbos , on the first day of the implementation of an agreement between the EU and Turkey on handling the new arrivals .",4231,0
""" There are two ways to resolve this problem . Firstly , the academic teachers can fill the vacancies as administrative teachers and secondly , through the teacher transfer scheme where extra teachers will be transferred to schools that are in need of manpower .",4232,0
""" Ten percent of the apartments are specifically designed to the latest standards of accessibility for disabled occupants , "" Thiermann said .",4233,0
Free Premium <h> ( Ransomware attack ) Millions of devices vulnerable <h> Email to Friend,4234,0
"They said refugees are "" homesick , but they are unwilling to return as congenial atmosphere has not been created yet for safe and voluntary repatriation with dignity and honour "" .",4235,0
"Salah , residents boast with pride , has poured millions of pounds into the village , with the beneficiaries ' list including a school , a mosque , the youth centre , a dialysis machine at a nearby hospital and financial aid to poor families .",4236,0
"On the same page as the excellent letter from Sheelah Egan calling for care in the use of terminology relating to mental illness ( Letters , June 15 ) was another letter referring to the knife-wielding man who was recently shot by police as "" intellectually disabled "" . To my knowledge , the man who was shot had a mental illness , not an intellectual disability . They are not the same thing , and people who suffer from mental illness are not helped by being treated as though they lack intelligence .",4237,0
""" Bringing the people 's agenda to mainstream politics "" ( 2 ) is perhaps MAKABAYAN Coalition 's more important reasons for its existence . What is wrong with mainstream politics at this juncture ? Everything . Nothing works in an oligarchic set-up made possible through procedural democracy . But who are the victims/survivors of corrupt , repressive , and violent practices in government ? We are . To leave "" democracy "" in the hands of the elite by dismissing the parliamentary struggle as a hopeless and useless affair is NOT to see ourselves as objects of elite impositions when we are .",4238,0
"Saint Teresa spent her life emptying the Indian streets of the maimed , the needy , the indigent , the dying . Nawaz Sharif has spent his current prime ministerial term filling Pakistan 's streets with his opponents -- the politically disadvantaged , those hungry for power , and terminal cases who slip in and out of a coma of hopeless irrelevance . They exhort their followers to crowd every footpath , every road , every highway between Islamabad and Lahore , to agitate for his resignation/removal .",4239,1
"The "" MERE EACH "" cost of 7.5 m would have assisted poor families to build at least 10 houses to last their lifetime ! !",4240,0
"On Friday May 3 I got a phone call from a newly homeless resident , Zanele : "" Law enforcement is back again . They are not only taking our zinc sheets , but now they are even taking our sails plastic tarpaulins . We do not know what to do . It 's raining and we have nowhere else to go . """,4241,0
"At the moment , there are more refugees and displaced people globally than at any other time since World War II - 65.5 million according to UNHCR .",4242,0
No one was injured in the incident although the barrier was left in need of urgent repairs .,4243,0
Interior CS Fred Matiangi has warned that the government will not relent in its fight against weeding out illegal immigrants or foreigners working in Kenya without regularised work permits .,4244,0
"Rain and sewerage drain water has entered the houses of katchi abadies dwellers of G-7 , H-10 and 1-9 and other areas making them vulnerable to the viral diseases that moonson brings with it .",4245,0
"The world-famous Milk River Hotel and Spa is falling apart and desperately in need of a makeover . For years , the Government has dithered over plans to spend millions to refurbish the facility which houses a mineral spa that has 54 times the strength of the minerals of Switzerland 's renowned ultra-luxurious Limmathof Baden Hotel &amp; Spa , and 50 times that of the Vichy spa in the south of France .",4246,0
"For starters , Pringle questions who might get the baby boxes -- everyone or just low-income families . He says targeting poor families might reinforce stereotypes , especially because many low-income people are aboriginal .",4247,0
"This is a day that should not a be day of despair , it should be a day of hope . We can stop many suicides . We can intervene . We can end the hopelessness felt by so many , like my mother , in those final moments .",4248,0
"Nauru depends on Australia for most of its aid . Australia 's asylum-seeker camp has brought Nauru extra revenue , but in other respects it has been a disaster . Human-rights groups have condemned it . Detainees burned the camp in a riot last year . Allegations have now surfaced of guards sexually abusing the camp 's women and children . Australia signed a deal with Cambodia on September 26th to send refugees from Nauru to Cambodia . Critics say their fate there could be even worse .",4249,0
"In order to prevent the same , it is vital to know about the disease in detail . Experts have affirmed that Chlamydia can take place among men as well as among women . Women can suffer from the infection in the cervix and men 's urethra , which is urine tube , can be affected .",4250,0
"While Femi was chasing and wooing her , he did not have to overstretch his luck and masculine prowess to win the primed and already vulnerable heart of Amarachi . Femi did n't only look or talk the part , he also "" acted "" the part ; he sent her gifts , took her to beautiful and exotic places ; their lifestyle seemed so perfect that anytime they went out , ladies all around would go green with envy -- wishing they were in Amarachi 's shoes . As the saying goes , "" only the wearer of a shoe knows where it pinches "" , looks can be very deceptive .",4251,0
"Putting chronically homeless people into emergency housing did not provide them with long-term stability , she said .",4252,0
"Tewari said , "" Those people who are in the public domain need to understand that discourse is a two-way thing . Discourse can not be a monologue . """,4253,0
""" With the opening of this new Welcome Centre , newcomers to the Vancouver area will have access to a wide range of vital services and programs under one roof , including career and settlement services , language instruction , and temporary housing for refugees , "" says John McCallum , minister of immigration , refugee and citizenship .",4254,0
"Cosby was accused of drugging and raping Andrea Constand in 2004 at his home in Pennsylvania . The jury , made up of seven men and five women , agreed that there was "" hopeless deadlock that can not be resolved on further deliberations .",4255,0
"LONG BEACH , California -- Supporters , friends and immediate kin of a disabled Filipino American shot to death by police gathered in front of the Long Beach Police Headquarters on Thursday , March 17 to announce the filing of a $20-million civil suit against the Long Beach Police Department",4256,0
Germans investigate 59 refugees,4257,0
""" He must have thought : ' I do n't want to do this anymore ' . "" Isaac was a child beaten down and feeling hopeless .",4258,1
"While the locally made electric cars will soon be ready for testing , the minister said the project is still in need of investors , preferably local",4259,0
"PESHAWAR : The irrigation department in Khyber Pakhtunkhwa has often been in need of reforms to improve its working , but whenever someone at the top tries to undertake the reform process the opponents with vested interest join hands to foil such an initiative .",4260,0
"Addressing a training session workshop for ulema and seminary students on Sunday in Lahore , Ashrafi emphasised that Muslim youths nowadays are desperately in need of intellectual training and ideological guidance ; therefore all religious , political organisations and Pakistan Ulema Council should play their role in this regard . He siad Islamic litigation system could only be enforced in the country by pursuing the teachings of Prophet Muhammad ( PBUH ) . "" Islam teaches the lesson of peace , patience and forbearance , but some elements are killing innocent people to defame Islam , "" Ashrafi said .",4261,0
"New York - Looking to change public perception about migrants in the Netherlands , two journalists have launched a Smartphone app that dramatises the asylum-seeking process and lets users ask tough questions of would-be refugees .",4262,0
"Christmas and new year are upon us , and families across Nigeria will come together to celebrate . But for millions of poor families , they will celebrate both occasions with hunger , fear , and uncertainty .",4263,1
"It is time we take ownership of our future and capitalise on the opportunities we have to make Jamaica a better place to live , work , raise families , and do business . We can not be resigned in hopelessness and complacency about our future . We can not afford to continue on this trajectory . We need to purge ourselves and nation of the pandering to populism , politicking and myopic ways of being and doing .",4264,0
""" We 're purchasing the US dollars from the banks to protect the interest of the exporters and migrant workers by keeping the exchange rate of the local currency against the greenback stable , "" another BB official said .",4265,0
"He said those arrested were illegal immigrants , stressing set legal frameworks were followed when executing their duties . <h> Leave a Reply",4266,0
"Those in need can now use their smartphones to find out what social services are available and where.People Service Centre has launched Hong Kong 's first mobile application that will search for social welfare information.The Chinese-language app WelSearch is ready for download on Apple 's iOS and Android platforms . It contains more than 100 pieces of information as of yesterday , with more to be ad ...",4267,0
The UN High Commissioner for Refugees ( UNHCR ) called on the government to reconsider its decision to shut down the refugee camps and to avoid taking any action that might be at odds with its international obligations towards people needing sanctuary from danger and persecution .,4268,0
"A third one would be to reform the hukou system , granting migrant workers more entitlements to spend and attracting many more to cities .",4269,0
""" The Administration 's drug war is well-received by the people on the ground in sharp contrast to the gloom and hopelessness depicted by the President 's critics , "" he added .",4270,0
"First you have to stop the bleeding , and then -- if the victim has lost so much blood- give him some more . Another economist used an engineering metaphor of ' engine failure ' . He said that all the engines that drive the Nigerian economy have shut down -- and are in need of urgent re-ring or outright replacement . A sudden slump in the economy 's cash cow -- namely oil , has occasioned poor revenues ; and a persistent energy crisis has resulted in businesses hemorrhaging and beginning to shut down !",4271,0
"The state of Kerala has had no respite from the rains that have been causing havoc in the state over the past one week , taking the lives of at least 79 people . Thousands are displaced and left homeless .",4272,0
"Many European countries continue to exclude disabled children , Roma children and migrants or refugees from mainstream schools , according to the report by the Council of Europe Commissioner for Human Rights .",4273,0
"Even at the ripe age of 34 , Williams ' ability to blast her opponent Elena Vesnina off the court in a 6-2 , 6-0 victory that was little more than a slaughter of a hopelessly outclassed opponent fired a dagger through the credibility of women 's tennis once more .",4274,0
""" It was a matter of saying , because we have core members at the hall , we could get there probably quicker than the ambulance -- which we generally do a higher percentage of the time -- and if we can make a difference for that person in need then that made sense for the citizens of this community , "" said Fitzpatrick .",4275,0
LONDON : More than a million people are estimated to be living in the UK as illegal immigrants . A number of them are constraint to live in hostile environment and facing hardship in detention centers .,4276,0
"There have been concerns for Ghanaians living in South Africa in the wake of renewed attacks on foreigners by locals to return home . Locals say African immigrants have taken over their jobs , leaving them battling with unemployment and hardship .",4277,0
"That is why he encouraged citizens to give their time , talent and resources to help those in need , he said .",4278,1
"Over the last year , they have helped provide various types of support to numerous struggling individuals and families by matching those wanting to give help to those who need it , from painting and decorating family homes in poor condition , organising days out for underprivileged children and helping the homeless .",4279,1
"The Sherlock actor has loaned his support to fundraising efforts to help thousands of refugees fleeing bloodshed in Syria , Iraq and Afghanistan , by signing an open letter in September calling for the UK government to take more action .",4280,0
""" We hope that the attack in the USA will not serve to stigmatise Islam nor immigrants from the Middle East going to live there , "" he wrote . "" Nor that Donald Trump does not resort to his well-known demagoguery and make electoral use of these deaths in favour if the American extreme right , who are profoundly homophobic and xenophobic . """,4281,0
"He said that the impression of him being against Urdu speaking people is wrong . He said that his party has more than two thousand Urdu speaking workers . One of our party workers got killed recently in Tando AllahYar was an Urdu speaking Rajput community member . He said the Pakistan resolution of 1940 clearly had implied that a wave of migration will take place , and it happened and people of Sindh welcomed these immigrants with open hearts .",4282,0
( Cycling ) British official turfed for insulting disabled,4283,0
"By the 20th century , scores of emigrants from Madeira had settled in the country with the number of Portuguese residents increasing in size in the decades following World War II .",4284,0
"Surprisingly , women take an average of 7.3 years on remand , while their male counter-parts endure at least 9.5 years pending the conclusion of their respective trials , the study disclosed .",4285,0
"An evaluation of the Wolaita zone of Ethiopia found that , despite significant improvements in communities ' capacities to both absorb recurring disasters and to adapt their livelihoods based on experience of recent disasters , the area remains extremely vulnerable to recurring climatic stresses .",4286,0
"Residents of the homeless hostel in Salisbury where Sturgess lived , which was evacuated after the couple fell ill , expressed their devastation at the news of her death .",4287,0
Supply management costs poor families five times more relative to household income : study,4288,0
""" The airlines are relatively small , weak and vulnerable to competition . They are faced with so many operational issues without government attention and there is no corporate governance in most of the airlines , "" he observed .",4289,0
""" The charge here is that they TEPCO basically did n't comply with their own corporate recommendations about the protective measures along the coast and that made the plant vulnerable to the tsunami , "" Mr Cleveland said .",4290,0
"Last week , European Council President Donald Tusk said he had been told by Turkish President Recep Tayyip Erdogan that his country was ready to take back all migrants apprehended in Turkish waters .",4291,0
"Since the beginning of the month , the Immigration Department has reportedly detained 1,224 illegal immigrants in 473 operations under Op Mega 3.0 .",4292,0
"The Consular Corps organised a charity event for spouses of diplomats in Hong Kong on December 10 , 2015 . Consuls General , Honorary Consuls General and their families were joined by the ' first lady ' Mrs Regina Leung at the Chinese Cuisine Training Institute to promote children parenting and education and raise money for the Hong Kong Society for the Protection of Children , a charity organisation for the city 's kids in need which its works could be traced back to the 1920s .",4293,0
"If every Singaporean can just take 15 minutes every day to help anyone in need , that would be sufficient as a starting point . It would spark a revolution in our lives .",4294,1
""" A changed definition in the ordinance to perhaps better define what camping is , make a determination by a definition what an available bed for a person is and what homeless means , "" said Amarillo city attorney Mick McKamie . "" We had a discussion by the council and they asked us to put together a draft today based on some of the comments they made , that they 'd like to see . """,4295,0
"DESPITE the high level of abuse that prevails in domestic service in Tanzanian urban centres , the occupation remains one of the most common jobs for young women . Existing research suggests that across the globe more young women are employed in domestic service .",4296,0
We are delighted with the decision by the country 's Immigration Department to embark on a nationwide crackdown on illegal immigrants who live and work in the country without permits .,4297,0
"While Kenya is a democracy where people have a right to question an election and even seek its nullification in court , a few fine points expose the low voter turnout narrative by Nasa as hopelessly shaky and self-defeatist .",4298,0
"Tampines resident Lim Luck Cher , 50 , resigned from her job as an assistant manager in a precision engineering company three years ago to help look after her disabled mother . She got to learn more about Giant hypermarket in Tampines on Wednesday as part of the programme .",4299,0
The residency status of tens of thousands of immigrants - from asylum seekers to students to technology workers - already living in the US is imperilled .,4300,0
"The Adidas by Raf Simons ' sneaker ' collection made its debut during Simons ' A/W 2013 show at Paris Men 's fashion week last Wednesday . Both brands are of course no strangers to collaborative work - Adidas has worked with designer Stella McCartney on a range of sports wear for women , while Fred Perry has recruited Simons to design numerous collections since 2008 .",4301,0
"According to New Zealand First MP Clayton Mitchell , the Bill would force immigrants and refugees to "" accept , respect and adhere to the tolerance our society expects "" , including reportedly respect for gender equality , religious freedom and New Zealand law .",4302,0
"PIC : James McClean delivers on his incredibly classy promise to young disabled girl <h> James McClean may be one of the most controversial figures in the Premier League but , when push comes to shove , his heart is always in the right place for those in need .",4303,1
"Crucial time was bought by those covering the retreat . At Lille , the French 1st Army fought German forces to a standstill for four days , despite being hopelessly outnumbered and lacking any armour . The French forces forming a perimeter defence around Dunkirk were all either killed or captured .",4304,0
"The vehicle plunged into a deep ditch , killing two children instantly and critically injuring six others , including women . The wounded persons were referred to a major hospital in Peshawar for treatment .",4305,0
"This position was reaffirmed in the recent case of Rivas v. Napolitano . In this case , Mr. Hilario Alfonso Rivas submitted an application for an immigrant visa based on an approved petition filed by his daughter . The U.S. Consulate in Ciudad Juarez , Mexico , denied Rivas 's visa application on the grounds that he had admitted to alien smuggling activities .",4306,0
""" We are providing support to potentially impacted employees , all of whom are in this country lawfully , "" a spokesperson said today . "" As a company co-founded by an immigrant , we continue to support lawful immigration . We will continue to provide any impacted employees with Intel 's full support . """,4307,0
"Ricky De Lange , 48 , says he was once fined R500 for begging at a Bedfordview traffic light . He says he is not a criminal , drunkard or drug user but is sometimes treated as if he were all three . Once a successful builder in Fourways , he fell on hard times following a traumatic divorce and is now homeless .",4308,0
"The Judge said the decision specifically targeting Somali refugees is an act of group persecution , illegal and discriminatory in nature .",4309,0
His organization is also pushing for more disabled people to be included in the workforce .,4310,0
"MOSCOW - Russian police have arrested 1,200 Vietnamese people in a sweatshop raid in northeastern Moscow where the illegal immigrants were living in squalid conditions .",4311,0
"The visitors attacked in numbers in search of the equalising goal , but they were left vulnerable at the back , and Teboho Mokoena 's header went just over the crossbar in the 77th minute following a quick move by Matsatsantsa .",4312,0
"As a little girl , I would cry walking down the streets of Toronto because I did n't know how to help the homeless people . I began to feel like that little girl again , heartsick over people 's hardships . But there was one major difference : no longer did I feel that all was hopeless .",4313,1
